ABSVAR,dLx,dLy
0,-1.3612394346009e-01,-4.0456863674926e-01
1,1.3587561491641e-01,-4.0911790972566e-01
2,-7.9357804353555e-01,8.3817993621303e+00
3,7.8779957974725e-01,8.4068745870037e+00
4,7.1907270112037e-02,-3.1110273036717e+00
5,-7.1860334388020e-02,-3.1860490067449e+00
6,-4.0416342759528e-02,-4.8292415575779e+00
7,4.6409135597865e-02,-4.8490275498195e+00
