absvar-value,dLx,dLy
1.0000000000e-02,5.8757381956e-02,1.1073910287e-01
1.0000000000e-03,5.9349874652e-02,1.1066251245e-01
1.0000000000e-04,5.9349935356e-02,1.1066256475e-01
1.0000000000e-05,5.9349929795e-02,1.1066255892e-01
1.0000000000e-06,5.9349928550e-02,1.1066253103e-01
1.0000000000e-07,5.9349887496e-02,1.1066225163e-01
