ABSVAR,dLx,dLy
0,-1.0493856494674e-02,1.8521445021937e-03
1,1.0465686174723e-02,1.8794321682686e-03
2,-5.6918337432706e-02,1.2872323096608e-01
3,5.7103931650789e-02,1.3074660899689e-01
4,5.3174817066817e-03,-6.8859848943933e-02
5,-5.7159033319818e-03,-6.9283602031426e-02
6,-3.4283280498088e-03,-6.2291564076634e-02
7,3.6701911952140e-03,-6.2780243828871e-02
