ABSVAR,dLx,dLy
0,-1.3719327366938e-01,-4.0623629498778e-01
1,1.3692657980327e-01,-4.1285059199460e-01
2,-8.0124215801035e-01,8.4400240568958e+00
3,7.9491019792965e-01,8.4718227705383e+00
4,6.9424260146237e-02,-3.0868368606590e+00
5,-7.2169751759999e-02,-3.2085487150540e+00
6,-4.0999413570502e-02,-4.8649595233814e+00
7,4.6738300113246e-02,-4.8877120121336e+00
