ABSVAR,dLx,dLy
0,-1.0457491803500e-02,1.8547885652039e-03
1,1.0434126046754e-02,1.8269134310441e-03
2,-5.6821296948939e-02,1.2902250655143e-01
3,5.6758398600498e-02,1.3015002065262e-01
4,5.1885909700425e-03,-6.7879129339761e-02
5,-5.6819928935147e-03,-6.9113959706699e-02
6,-3.4125702425971e-03,-6.2568741674627e-02
7,3.6514798665563e-03,-6.2584839460105e-02
