absvar-value,dLx,dLy
1.0000000000e-02,9.9915021684e+00,1.7574520738e+02
1.0000000000e-03,9.9851143502e+00,1.7130200099e+02
1.0000000000e-04,9.9850276415e+00,1.7130221006e+02
1.0000000000e-05,9.9850200300e+00,1.7130219819e+02
1.0000000000e-06,9.9850192999e+00,1.7130222258e+02
1.0000000000e-07,9.9849965007e+00,1.7130216190e+02
