ABSVAR,dLx,dLy
0,-1.3612422239564e-01,-4.0457066013322e-01
1,1.3587592005342e-01,-4.0911556870771e-01
2,-7.9357548472882e-01,8.3817845992264e+00
3,7.8779927836827e-01,8.4068718984773e+00
4,7.1903700919833e-02,-3.1110674755240e+00
5,-7.1859943087587e-02,-3.1860475084335e+00
6,-4.0415156522828e-02,-4.8292374251965e+00
7,4.6409003822115e-02,-4.8490245090903e+00
