absvar-value,dLx,dLy
1.0000000000e-02,3.7519232360e-03,-5.0461555987e-02
1.0000000000e-05,3.7525266050e-03,-5.0462740838e-02
1.0000000000e-07,3.7523755023e-03,-5.0463142090e-02
