absvar-value,dLx,dLy
1.0000000000e-02,3.2925047451e-01,-1.0406547478e+02
1.0000000000e-03,3.3025356605e-01,-1.0211820609e+02
1.0000000000e-04,3.3024795450e-01,-1.0211827006e+02
1.0000000000e-05,3.3024788499e-01,-1.0211827160e+02
1.0000000000e-06,3.3024934998e-01,-1.0211832707e+02
1.0000000000e-07,3.3025150059e-01,-1.0211861452e+02
