ABSVAR,dLx,dLy
0,-1.0523851964260e-02,1.8497564528320e-03
1,1.0495528098652e-02,1.8770556317577e-03
2,-5.7082901176113e-02,1.2902703896494e-01
3,5.7268562600062e-02,1.3105409683702e-01
4,5.3337304912984e-03,-6.9009430851648e-02
5,-5.7328746605903e-03,-6.9434361879800e-02
6,-3.4379440926564e-03,-6.2444173683742e-02
7,3.6806274516551e-03,-6.2933900718352e-02
