ABSVAR,dLx,dLy
0,-1.0576790499555e-02,1.8530477336252e-03
1,1.0553755791070e-02,1.8224241186956e-03
2,-5.7479934318443e-02,1.3025089629404e-01
3,5.7419052896408e-02,1.3141465818129e-01
4,5.2539334390558e-03,-6.8465091844316e-02
5,-5.7463531003099e-03,-6.9684404498548e-02
6,-3.4520947642603e-03,-6.3187453093430e-02
7,3.6928147687858e-03,-6.3201304983973e-02
