absvar-value,dLx,dLy
1.0000000000e-02,4.6011150902e-02,-4.0675827277e+00
1.0000000000e-03,4.6760306585e-02,-3.9501183244e+00
1.0000000000e-04,4.6760827500e-02,-3.9501216050e+00
1.0000000000e-05,4.6760835001e-02,-3.9501210064e+00
1.0000000000e-06,4.6760834996e-02,-3.9501234767e+00
1.0000000000e-07,4.6760450026e-02,-3.9501286260e+00
