ABSVAR,dLx,dLy
0,-1.1024627177071e+00,-1.0699782555640e+01
1,1.1031424328691e+00,-1.0724044950405e+01
2,-1.0119977171102e+01,1.7956356797473e+02
3,1.0069421319946e+01,1.7925407954135e+02
4,-3.1615711946908e-01,-6.1465980853590e+01
5,3.2781841469149e-01,-6.2385549390079e+01
6,-2.9202415477950e-01,-1.0674395678766e+02
7,3.2995530047893e-01,-1.0685685787829e+02
