absvar-value,dLx,dLy
1.0000000000e-02,7.8857852638e-01,7.2473393686e+00
1.0000000000e-03,7.8882280335e-01,6.8452738786e+00
1.0000000000e-04,7.8882040950e-01,6.8452935746e+00
1.0000000000e-05,7.8882036650e-01,6.8452922753e+00
1.0000000000e-06,7.8882023500e-01,6.8452919880e+00
1.0000000000e-07,7.8881945004e-01,6.8453093190e+00
