ABSVAR,dLx,dLy
0,-1.0577622011852e-02,1.8465236312450e-03
1,1.0550002604527e-02,1.8774478116925e-03
2,-5.7377724917085e-02,1.2958311325987e-01
3,5.7562879539705e-02,1.3160334699324e-01
4,5.3609624508057e-03,-6.9284220350628e-02
5,-5.7628358241231e-03,-6.9701707191957e-02
6,-3.4555199473094e-03,-6.2706370464059e-02
7,3.6993159887392e-03,-6.3207401457055e-02
