absvar-value,dLx,dLy
1.0000000000e-02,3.2980270614e-01,-1.0387998118e+02
1.0000000000e-03,3.2909720045e-01,-1.0177960930e+02
1.0000000000e-04,3.2908888800e-01,-1.0177968397e+02
1.0000000000e-05,3.2908870000e-01,-1.0177968843e+02
1.0000000000e-06,3.2908894998e-01,-1.0177970180e+02
1.0000000000e-07,3.2910300041e-01,-1.0177924205e+02
