absvar-value,dLx,dLy
1.0000000000e-02,7.9150391132e-01,7.2718928271e+00
1.0000000000e-03,7.9175106186e-01,6.8686281764e+00
1.0000000000e-04,7.9174864160e-01,6.8686467631e+00
1.0000000000e-05,7.9174863250e-01,6.8686463881e+00
1.0000000000e-06,7.9174858500e-01,6.8686501732e+00
1.0000000000e-07,7.9174825002e-01,6.8686328565e+00
