ABSVAR,dLx,dLy
0,-1.3703466785855e-01,-4.0732547662405e-01
1,1.3675304366646e-01,-4.1188651030650e-01
2,-7.9895059762603e-01,8.4298102356687e+00
3,7.9312896483659e-01,8.4549752515908e+00
4,7.2348467968974e-02,-3.1275330212971e+00
5,-7.2241023226854e-02,-3.2028982020943e+00
6,-4.0689977928480e-02,-4.8578409764137e+00
7,4.6699037597015e-02,-4.8777107515488e+00
