ABSVAR,dLx,dLy
0,-1.3761872033046e-01,-4.0748587362986e-01
1,1.3730625952601e-01,-4.1409858378907e-01
2,-8.0366711068977e-01,8.4615166498091e+00
3,7.9731815806132e-01,8.4935070436074e+00
4,6.9665722675061e-02,-3.0940042874741e+00
5,-7.2307695444957e-02,-3.2161315881327e+00
6,-4.1130519147446e-02,-4.8778516606602e+00
7,4.6859533289435e-02,-4.9006376036722e+00
