absvar-value,dLx,dLy
1.0000000000e-02,1.0039456782e+01,1.7623004744e+02
1.0000000000e-03,1.0032919307e+01,1.7178320926e+02
1.0000000000e-04,1.0032804354e+01,1.7178305369e+02
1.0000000000e-05,1.0032803295e+01,1.7178305564e+02
1.0000000000e-06,1.0032803850e+01,1.7178305787e+02
1.0000000000e-07,1.0032811499e+01,1.7178201030e+02
