absvar-value,dLx,dLy
1.0000000000e-02,-1.0953530207e-02,4.6982606572e-03
1.0000000000e-03,-1.0954003280e-02,4.6978173141e-03
1.0000000000e-04,-1.0954007690e-02,4.6978153670e-03
1.0000000000e-05,-1.0954007850e-02,4.6978233203e-03
1.0000000000e-06,-1.0954004550e-02,4.6978327680e-03
1.0000000000e-07,-1.0954008499e-02,4.6981498900e-03
