absvar-value,dLx,dLy
1.0000000000e-02,-1.0947528596e+00,-1.0220327289e+01
1.0000000000e-03,-1.0947659748e+00,-1.0220426006e+01
1.0000000000e-04,-1.0947745230e+00,-1.0220428074e+01
1.0000000000e-05,-1.0947743900e+00,-1.0220428120e+01
1.0000000000e-06,-1.0947728000e+00,-1.0220444551e+01
1.0000000000e-07,-1.0948119999e+00,-1.0220424920e+01
