absvar-value,dLx,dLy
1.0000000000e-02,-1.0989242030e+00,-1.0246525778e+01
1.0000000000e-03,-1.0989338870e+00,-1.0246624625e+01
1.0000000000e-04,-1.0989421215e+00,-1.0246623095e+01
1.0000000000e-05,-1.0989422900e+00,-1.0246630219e+01
1.0000000000e-06,-1.0989444500e+00,-1.0246614992e+01
1.0000000000e-07,-1.0989400001e+00,-1.0245454730e+01
