absvar-value,dLx,dLy
1.0000000000e-02,1.0077645854e+01,1.7675802024e+02
1.0000000000e-03,1.0070216116e+01,1.7215849754e+02
1.0000000000e-04,1.0070079200e+01,1.7215790856e+02
1.0000000000e-05,1.0070078535e+01,1.7215789893e+02
1.0000000000e-06,1.0070079300e+01,1.7215786940e+02
1.0000000000e-07,1.0070087999e+01,1.7215720297e+02
