absvar-value,dLx,dLy
1.0000000000e-02,3.3009225864e-01,-1.0434466895e+02
1.0000000000e-03,3.3116574975e-01,-1.0239585967e+02
1.0000000000e-04,3.3116494500e-01,-1.0239590873e+02
1.0000000000e-05,3.3116543000e-01,-1.0239589563e+02
1.0000000000e-06,3.3116245002e-01,-1.0239596202e+02
1.0000000000e-07,3.3115850062e-01,-1.0239514051e+02
