ABSVAR,dLx,dLy
0,-1.3735672528889e-01,-4.0829007947866e-01
1,1.3705850566502e-01,-4.1285795456303e-01
2,-8.0083862674339e-01,8.4466390968265e+00
3,7.9499992822319e-01,8.4718216414968e+00
4,7.2509104001407e-02,-3.1333038228006e+00
5,-7.2369904660379e-02,-3.2087981513336e+00
6,-4.0788128656523e-02,-4.8678616693909e+00
7,4.6799158226730e-02,-4.8877600947835e+00
