ABSVAR,dLx,dLy
0,-1.0457463639583e-02,1.8549862791131e-03
1,1.0430637005379e-02,1.8811581595820e-03
2,-5.6719762402145e-02,1.2836042221330e-01
3,5.6903489176876e-02,1.3037439111241e-01
4,5.2960711302531e-03,-6.8682385283494e-02
5,-5.6954184043204e-03,-6.9097551721745e-02
6,-3.4168103504058e-03,-6.2096511855856e-02
7,3.6577755343695e-03,-6.2592443098202e-02
