absvar-value,dLx,dLy
1.0000000000e-02,-1.9074000000e+00,-2.5862500000e+00
1.0000000000e-03,-1.9080000000e+00,-2.5865500000e+00
1.0000000000e-04,-1.9050000000e+00,-2.5870000000e+00
1.0000000000e-05,-1.9000000000e+00,-2.5850000000e+00
1.0000000000e-06,-1.5000000000e+00,-2.6000000000e+00
1.0000000000e-07,-4.9999999985e+00,-2.4999999998e+00
