ABSVAR,dLx,dLy
0,-1.8860796495861e+00,-2.6035298564554e+00
1,2.0713492486547e+00,-2.6925713439296e+00
2,-1.8180639287941e+01,1.6589569925114e+02
3,1.8158740963287e+01,1.6507412604375e+02
4,1.8610432361300e-02,-1.0542828830090e+02
5,-1.8518038497255e-01,-1.0562317743590e+02
6,-4.3309631204651e-01,-5.7431171264635e+01
7,4.3293663854693e-01,-5.7430081574737e+01
