ABSVAR,dLx,dLy
0,-3.4513231667713e+00,-2.6061472258131e+00
1,3.7717351725151e+00,-2.8215358381476e+00
2,-4.1836011357441e+01,3.2780876806166e+02
3,4.1496909100150e+01,3.2608518672599e+02
4,-2.8025486199287e-01,-2.1912743545276e+02
5,2.1378841589074e-01,-2.1921768131810e+02
6,-6.3882795634077e-01,-1.0518663109274e+02
7,7.2765173960684e-01,-1.0530234956276e+02
