ABSVAR,dLx,dLy
0,-1.3067884307096e+00,-1.7263090648356e+00
1,1.4397697251202e+00,-1.7839865883417e+00
2,-1.1641141313732e+01,1.0718275169830e+02
3,1.1665741993876e+01,1.0668018797113e+02
4,1.1034372714917e-01,-6.7469577870962e+01
5,-2.6151226991436e-01,-6.7659291930681e+01
6,-3.2007914018733e-01,-3.7716646941963e+01
7,3.1168943611442e-01,-3.7703899676169e+01
