ABSVAR,dLx,dLy
0,-3.4363718853881e+00,-2.6230125084898e+00
1,3.7591968017504e+00,-2.8369403152125e+00
2,-4.1604563437204e+01,3.2691404024724e+02
3,4.1267290309748e+01,3.2518807305883e+02
4,-2.8601651203164e-01,-2.1843212869567e+02
5,2.0377312163223e-01,-2.1854156102393e+02
6,-6.3672211954309e-01,-1.0496093525211e+02
7,7.2590991239755e-01,-1.0507571607572e+02
