absvar-value,dLx,dLy
1.0000000000e-02,-1.7191000000e-01,7.4150000000e-02
1.0000000000e-03,-1.7190000000e-01,7.4145000000e-02
1.0000000000e-04,-1.7150000000e-01,7.4150000000e-02
1.0000000000e-05,-1.7500000000e-01,7.4000000000e-02
1.0000000000e-06,-1.5000000000e-01,7.5000000002e-02
1.0000000000e-07,-5.0000000001e-01,5.0000000008e-02
