absvar-value,dLx,dLy
1.0000000000e-02,-1.7121500000e-01,7.4254500000e-02
1.0000000000e-03,-1.7125000000e-01,7.4255000000e-02
1.0000000000e-04,-1.7150000000e-01,7.4250000000e-02
1.0000000000e-05,-1.7000000000e-01,7.4500000000e-02
1.0000000000e-06,-1.4999999999e-01,7.4999999999e-02
1.0000000000e-07,-5.0000000001e-01,5.0000000008e-02
