absvar-value,dLx,dLy
1.0000000000e-02,-1.8899500000e+00,-2.5748500000e+00
1.0000000000e-03,-1.8900000000e+00,-2.5753500000e+00
1.0000000000e-04,-1.8900000000e+00,-2.5755000000e+00
1.0000000000e-05,-1.8500000000e+00,-2.5750000000e+00
1.0000000000e-06,-1.5000000000e+00,-2.6000000000e+00
1.0000000000e-07,-4.9999999985e+00,-2.9999999998e+00
