ABSVAR,dLx,dLy
0,-1.7192865561956e-01,7.6349379880027e-02
1,1.9364004790458e-01,6.6120753490485e-02
2,-1.2664249605820e+00,7.2217642547750e+00
3,1.2905119429023e+00,7.1942530021815e+00
4,6.6898173394258e-02,-4.9321883654877e+00
5,-1.1051857652969e-01,-4.9290475032985e+00
6,-4.8191914340335e-02,-2.3607062664333e+00
7,4.5913506105201e-02,-2.3654299798293e+00
