absvar-value,dLx,dLy
1.0000000000e-02,-1.9096500000e+00,-2.5998400000e+00
1.0000000000e-03,-1.9015000000e+00,-2.6019500000e+00
1.0000000000e-04,-1.9050000000e+00,-2.6015000000e+00
1.0000000000e-05,-1.9000000000e+00,-2.6050000000e+00
1.0000000000e-06,-1.5000000000e+00,-2.6000000000e+00
1.0000000000e-07,-5.0000000007e+00,-2.4999999998e+00
