absvar-value,dLx,dLy
1.0000000000e-02,-8.5243000000e-03,1.1158650000e-02
1.0000000000e-03,-8.1740000000e-03,1.1351500000e-02
1.0000000000e-04,-8.1750000000e-03,1.1350000000e-02
1.0000000000e-05,-8.1500000000e-03,1.1350000000e-02
1.0000000000e-06,-8.4999999999e-03,1.1500000000e-02
1.0000000000e-07,-5.0000000017e-03,9.9999999991e-03
