absvar-value,dLx,dLy
1.0000000000e-02,-8.5216500000e-03,1.1156200000e-02
1.0000000000e-03,-1.1694000000e-02,9.3820000000e-03
1.0000000000e-04,-8.1750000000e-03,1.1350000000e-02
1.0000000000e-05,-8.2000000000e-03,1.1350000000e-02
1.0000000000e-06,-7.9999999997e-03,1.1000000000e-02
1.0000000000e-07,-9.9999999991e-03,9.9999999991e-03
