absvar-value,dLx,dLy
1.0000000000e-02,-8.4540000000e-03,1.1101650000e-02
1.0000000000e-03,-8.1000000000e-03,1.1304500000e-02
1.0000000000e-04,-8.1000000000e-03,1.1305000000e-02
1.0000000000e-05,-8.1000000000e-03,1.1300000000e-02
1.0000000000e-06,-8.0000000001e-03,1.1500000000e-02
1.0000000000e-07,-5.0000000017e-03,9.9999999991e-03
