ABSVAR,dLx,dLy
0,-1.9070131335981e+00,-2.6178464585850e+00
1,2.0906282940884e+00,-2.7084335315653e+00
2,-1.8400924938137e+01,1.6717599809086e+02
3,1.8374002815410e+01,1.6635302636694e+02
4,2.0335909450487e-02,-1.0628118857696e+02
5,-1.7878126273442e-01,-1.0646394933508e+02
6,-4.3775152389899e-01,-5.7849309377331e+01
7,4.3608110192471e-01,-5.7850342763640e+01
