ABSVAR,dLx,dLy
0,-1.8867711810704e+00,-2.6046577320897e+00
1,2.0720224455354e+00,-2.6937485238991e+00
2,-1.8188777154888e+01,1.6596998617713e+02
3,1.8166730809907e+01,1.6514799831641e+02
4,1.8556828790685e-02,-1.0547751292961e+02
5,-1.8494051118323e-01,-1.0567214062542e+02
6,-4.3322941547159e-01,-5.7456057885240e+01
7,4.3304855888813e-01,-5.7454989789998e+01
