absvar-value,dLx,dLy
1.0000000000e-02,-1.0891500000e+00,-1.0547851500e+01
1.0000000000e-03,-1.0890000000e+00,-1.0548160000e+01
1.0000000000e-04,-1.0850000000e+00,-1.0548100000e+01
1.0000000000e-05,-1.1000000000e+00,-1.0548000000e+01
1.0000000000e-06,-9.9999999992e-01,-1.0550000000e+01
1.0000000000e-07,0.0000000000e+00,-1.0550000000e+01
