absvar-value,dLx,dLy
1.0000000000e-02,-1.0943000000e+00,-1.0579610000e+01
1.0000000000e-03,-1.0945000000e+00,-1.0579905000e+01
1.0000000000e-04,-1.0950000000e+00,-1.0579900000e+01
1.0000000000e-05,-1.1000000000e+00,-1.0580000000e+01
1.0000000000e-06,-1.0000000000e+00,-1.0580000000e+01
1.0000000000e-07,0.0000000000e+00,-1.0600000000e+01
