ABSVAR,dLx,dLy
0,-1.1063801798140e+00,-1.0723413804821e+01
1,1.1061974688211e+00,-1.0747819686173e+01
2,-1.0162923077518e+01,1.8000124292364e+02
3,1.0111580234533e+01,1.7968247817098e+02
4,-3.1763987269468e-01,-6.1622514329207e+01
5,3.3201394596597e-01,-6.2545790005100e+01
6,-2.9347939811362e-01,-1.0701431212283e+02
7,3.3045777900140e-01,-1.0710480448465e+02
