ABSVAR,dLx,dLy
0,-1.1048354533084e+00,-1.0714436867177e+01
1,1.1050864863640e+00,-1.0738872885245e+01
2,-1.0146462363684e+01,1.7983888900777e+02
3,1.0095579733655e+01,1.7952135399765e+02
4,-3.1724088305727e-01,-6.1562956457376e+01
5,3.3031832242080e-01,-6.2485708908151e+01
6,-2.9294818254331e-01,-1.0692119599834e+02
7,3.3033043865842e-01,-1.0701179570690e+02
