ABSVAR,dLx,dLy
0,-1.0573990935399e-02,1.8461239480924e-03
1,1.0545339742644e-02,1.8728884972998e-03
2,-5.7357691645624e-02,1.2953607433475e-01
3,5.7543659710279e-02,1.3156635526391e-01
4,5.3608958808286e-03,-6.9259700983092e-02
5,-5.7612247349903e-03,-6.9686256164858e-02
6,-3.4540710557715e-03,-6.2698910793326e-02
7,3.6979918209897e-03,-6.3190573059543e-02
