absvar-value,dLx,dLy
1.0000000000e-02,-1.1068500000e+00,-1.0291875000e+01
1.0000000000e-03,-1.1070000000e+00,-1.0291980000e+01
1.0000000000e-04,-1.1050000000e+00,-1.0291950000e+01
1.0000000000e-05,-1.1000000000e+00,-1.0292000000e+01
1.0000000000e-06,-1.0000000000e+00,-1.0290000000e+01
1.0000000000e-07,0.0000000000e+00,-1.0300000000e+01
