ABSVAR,dLx,dLy
0,-1.0563943134501e-02,1.8468699346460e-03
1,1.0535385220183e-02,1.8736766435411e-03
2,-5.7302707811062e-02,1.2943445359781e-01
3,5.7488591856674e-02,1.3146370081907e-01
4,5.3554399721549e-03,-6.9209617867293e-02
5,-5.7555654681198e-03,-6.9635831239197e-02
6,-3.4508310635873e-03,-6.2647976897409e-02
7,3.6945297063196e-03,-6.3139275085389e-02
