ABSVAR,dLx,dLy
0,-1.0547225772504e-02,1.8480462238092e-03
1,1.0518771566868e-02,1.8751095615264e-03
2,-5.7211051478546e-02,1.2926437359858e-01
3,5.7396885097946e-02,1.3129299395877e-01
4,5.3463693328621e-03,-6.9126084545149e-02
5,-5.7461221881379e-03,-6.9551801315071e-02
6,-3.4454658010091e-03,-6.2562994937702e-02
7,3.6887270575782e-03,-6.3053619795197e-02
