absvar-value,dLx,dLy
1.0000000000e-02,1.2864261718e+00,-8.2449359723e-02
1.0000000000e-03,1.2839379225e+00,-8.9270902309e-02
1.0000000000e-04,1.2839357796e+00,-8.9272195944e-02
1.0000000000e-05,1.2839357555e+00,-8.9272009465e-02
1.0000000000e-06,1.2839356350e+00,-8.9268056850e-02
1.0000000000e-07,1.2839355500e+00,-8.9272181002e-02
