absvar-value,dLx,dLy
1.0000000000e-02,1.2937142424e+00,-8.7237187120e-02
1.0000000000e-03,1.2911982422e+00,-9.4219705124e-02
1.0000000000e-04,1.2911960628e+00,-9.4220927184e-02
1.0000000000e-05,1.2911960480e+00,-9.4220894365e-02
1.0000000000e-06,1.2911960600e+00,-9.4215285400e-02
1.0000000000e-07,1.2911959500e+00,-9.4247491998e-02
