absvar-value,dLx,dLy
1.0000000000e-02,1.2918873440e+00,-8.4919807131e-02
1.0000000000e-03,1.2893783104e+00,-9.1840415284e-02
1.0000000000e-04,1.2893761435e+00,-9.1841562560e-02
1.0000000000e-05,1.2893761150e+00,-9.1842305745e-02
1.0000000000e-06,1.2893760450e+00,-9.1838417900e-02
1.0000000000e-07,1.2893765500e+00,-9.1851295996e-02
