ABSVAR,dLx,dLy
0,-1.8934364182467e+00,-2.6088566762217e+00
1,2.0785129070781e+00,-2.6982368725040e+00
2,-1.8259654140578e+01,1.6634934034244e+02
3,1.8236374614763e+01,1.6552580332729e+02
4,1.8734974276236e-02,-1.0572956030885e+02
5,-1.8341656445410e-01,-1.0592110607953e+02
6,-4.3467684388445e-01,-5.7578899103983e+01
7,4.3418233632674e-01,-5.7577893462833e+01
