ABSVAR,dLx,dLy
0,-1.7280266485956e-01,7.8021324302778e-02
1,1.9437897879196e-01,6.7753383569171e-02
2,-1.2717092516637e+00,7.2042990475580e+00
3,1.2954459967797e+00,7.1765636598272e+00
4,6.8229024845713e-02,-4.9248131752551e+00
5,-1.1137704091432e-01,-4.9213880163072e+00
6,-4.8380151176188e-02,-2.3512220037874e+00
7,4.6108331128377e-02,-2.3559363127990e+00
