absvar-value,dLx,dLy
1.0000000000e-02,-1.8973000000e+00,-2.5798400000e+00
1.0000000000e-03,-1.8975000000e+00,-2.5803500000e+00
1.0000000000e-04,-1.8950000000e+00,-2.5800000000e+00
1.0000000000e-05,-1.9000000000e+00,-2.5800000000e+00
1.0000000000e-06,-1.9999999998e+00,-2.6000000000e+00
1.0000000000e-07,0.0000000000e+00,-2.5000000001e+00
