absvar-value,dLx,dLy
1.0000000000e-02,-8.4992500000e-03,1.1137850000e-02
1.0000000000e-03,-8.1445000000e-03,1.1340000000e-02
1.0000000000e-04,-8.1450000000e-03,1.1340000000e-02
1.0000000000e-05,-8.1500000000e-03,1.1350000000e-02
1.0000000000e-06,-8.0000000001e-03,1.1500000000e-02
1.0000000000e-07,-9.9999999991e-03,9.9999999991e-03
