absvar-value,dLx,dLy
1.0000000000e-02,-1.9179500000e+00,-2.6049450000e+00
1.0000000000e-03,-1.9095000000e+00,-2.6068000000e+00
1.0000000000e-04,-1.9100000000e+00,-2.6070000000e+00
1.0000000000e-05,-1.9000000000e+00,-2.6100000000e+00
1.0000000000e-06,-2.0000000001e+00,-2.6000000000e+00
1.0000000000e-07,-4.9999999985e+00,-3.0000000001e+00
